CountryID,country,year,AMA exchange rate,IMF based exchange rate,Population,Currency,Per capita GNI,ISIC A-B,Changes in inventories,ISIC F,Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Gross capital formation,Gross fixed capital formation (including Acquisitions less disposals of valuables),Household consumption expenditure (including Non-profit institutions serving households),Imports of goods and services,ISIC D,ISIC C-E,ISIC J-P,Total Value Added,ISIC I,ISIC G-H,Gross National Income(GNI) in USD,gdp
705, Slovenia ,2015,0.901658962,0.901658962,2080862, Euro ,20069,903426944,215044721,2005482202,33243499233,31384651186,8110924763,8257662062,8042617340,23273726423,29795639086,8591914825,10071300110,15169979540,37255469561,3846017339,5259263426,41761166474,43090173395
705, Slovenia ,2016,0.904035128,0.904035128,2090020, Euro ,20862,885856064,465650047,2010788015,34714574721,32672991443,8515811789,8243504892,7777854845,24157179655,30894736428,9022042117,10500023402,15794909466,38748008697,4017680163,5538751587,43602431788,44736333522
705, Slovenia ,2017,0.885205508,0.885205508,2098392, Euro ,22738,893905418,826492824,2262220446,40389935067,34494988694,8965991429,9732474459,8905981635,25528997265,36028299307,9996287774,11509153417,17040862104,42216168619,4431279475,6078747759,47713349731,48589100043
705, Slovenia ,2018,0.846772667,0.846772667,2105924, Euro ,25344,1216496517,1064082528,2701682623,45938876526,38059129979,9885784373,11544541268,10480458740,28173345606,41364665347,11002576443,12632359800,18876513875,47192563662,4867518946,6897991901,53372128973,54177882426
705, Slovenia ,2019,0.893276257,0.893276257,2112901, Euro ,25321,1091974618,570387935,2833286993,45475234205,38455090156,9960938657,11204184507,10633796572,28494151500,40802920386,11205751771,12868763620,18851443623,47450251436,4913788949,6890993633,53500705545,54331588482
705, Slovenia ,2020,0.875506397,0.875506397,2117641, Euro ,25192,1124480647,619240478,2860518220,41751987336,37986348374,11078018428,10754798631,10135558153,26908329946,36786335441,11031317456,12839086086,19480771424,47479642802,4806677615,6368108810,53346714725,53706800044
705, Slovenia ,2021,0.845494139,0.845494139,2119410, Euro ,28724,1043199426,954681958,3340389803,51640294109,44314708141,12747778493,13519252795,12564570837,31566929648,47725668510,12366370764,14246687760,22441846877,54264151447,5596049437,7595978144,60877394215,61748586535
724, Spain ,1970,0.420708473,0.420708473,33792617, Euro ,1198,3904684420,601590688,4114567935,4972593213,30217104245,4045923976,11624849529,11023258841,26171180268,5612204766,9543076551,11541866768,9418878016,37541226360,2731656107,5829573119,40470206741,40992170319
724, Spain ,1971,0.417515096,0.417515096,34133622, Euro ,1351,4691087145,690786281,4437542293,6066555021,34533186584,4681517675,12153942103,11463155823,29851668908,6004791266,10746265868,12997063039,10974365987,42959456772,3145866704,6713531602,46105233559,46617734549
724, Spain ,1972,0.386278994,0.386278994,34515170, Euro ,1697,5607005940,925043571,5592187638,7888137975,43492016052,5869485103,16151194602,15226151031,37622530949,8185351134,14065120949,17011050166,13539146523,54532609950,4078778671,8704441017,58558672519,59135631410
724, Spain ,1973,0.350150153,0.350150153,34898147, Euro ,2237,7232931913,1119714776,7920283085,10477445947,57602008840,7795916346,22571187634,21451472858,49806092495,11628982215,18603279564,22499722493,18264959278,72465652565,5279940248,11267815544,78082832686,78650722199
724, Spain ,1974,0.346702848,0.346702848,35329897, Euro ,2744,8467711363,2900704182,10540122536,12825108968,72259506590,10038132724,30976913154,28076208972,62221373865,18006093816,23499976668,28422027862,23139698115,91375454448,6638597179,14167297394,96947690028,97273206247
724, Spain ,1975,0.345022518,0.345022518,35760431, Euro ,3186,9858172665,3265063703,12234662536,14203658444,86037023263,12508143312,34554928102,31289864399,73528879951,19178168834,27094674984,32769636911,28851092112,1.09E+11,7976630362,17022772474,1.14E+11,1.15E+11
724, Spain ,1976,0.402094627,0.402094627,36139064, Euro ,3244,9642531912,3205843133,11893127510,14892843109,91493054365,13951926533,33677613375,30471770242,77541127832,20751631662,27948289170,33802036164,30700876618,1.12E+11,8313615658,17741918730,1.17E+11,1.19E+11
724, Spain ,1977,0.456539813,0.456539813,36513082, Euro ,3583,10537393030,2227572428,12883046593,17550435627,1.02E+11,15875591335,34917330854,32689758426,85777418927,21073151399,30695841376,37125055679,35242251198,1.25E+11,9408700578,20078915804,1.31E+11,1.32E+11
724, Spain ,1978,0.460782958,0.460782958,36865443, Euro ,4300,12627972163,1282579985,15347124175,22291322000,1.22E+11,19960926354,38820555036,37537975051,1.02E+11,22236932185,36599172955,44264862215,43216195915,1.53E+11,11973263953,25551934462,1.59E+11,1.61E+11
724, Spain ,1979,0.403429375,0.403429375,37188965, Euro ,5711,14874179113,2801414250,20489301657,29407241349,1.65E+11,27792878985,50564167760,47762753510,1.38E+11,30325003969,47982490960,58032365728,58307895205,2.04E+11,16678629557,35593480005,2.12E+11,2.15E+11
724, Spain ,1980,0.430937198,0.430937198,37491666, Euro ,6128,15080979074,3739977673,21771646447,33261358404,1.84E+11,31665797605,56725298257,52985320584,1.52E+11,40194928335,51639857351,62455748701,65387248973,2.21E+11,17936868371,38278696168,2.3E+11,2.33E+11
724, Spain ,1981,0.554865393,0.554865393,37758649, Euro ,5274,11234923701,127142728,17393808814,33026190173,1.63E+11,29492361566,46054168466,45927025738,1.33E+11,38732106307,44214076083,53474806228,59759507005,1.93E+11,16174503249,34517873431,1.99E+11,2.03E+11
724, Spain ,1982,0.660266889,0.660266889,37982149, Euro ,5063,11003581611,328603938,17044462133,33276258815,1.57E+11,28843877990,44264288529,43935684591,1.28E+11,38321866210,41688502111,50419983114,58584150676,1.86E+11,15707619326,33521005515,1.92E+11,1.96E+11
724, Spain ,1983,0.86203116,0.86203116,38169760, Euro ,4383,9351770677,-127241224,13948084042,32608305580,1.37E+11,25906589024,37143660773,37270901997,1.11E+11,35374001774,36273059873,43870368011,50734680662,1.62E+11,13944297421,29758321650,1.67E+11,1.71E+11
724, Spain ,1984,0.966193069,0.966193069,38329925, Euro ,4397,9843442232,1056160029,12368624765,36663448157,1.35E+11,25673384329,35446653670,34390493641,1.09E+11,34831075150,36362263771,43978804453,53060655982,1.64E+11,14163457055,30226651950,1.69E+11,1.72E+11
724, Spain ,1985,1.021985524,1.021985524,38471920, Euro ,4636,9692358257,540458536,13330837470,37722622786,1.42E+11,27455598882,37640656067,37100197531,1.14E+11,36162613115,37870037458,45801041989,55389526176,1.7E+11,14558660162,31067681695,1.78E+11,1.81E+11
724, Spain ,1986,0.841707688,0.841707688,38590808, Euro ,6430,12910337678,1666150042,18403944299,45733296405,1.94E+11,37674607036,54607601348,52941451307,1.57E+11,43101211977,52485340202,63478570932,76880592864,2.33E+11,19508476241,41634228808,2.48E+11,2.51E+11
724, Spain ,1987,0.74211973,0.74211973,38694533, Euro ,8135,16338191458,2748268667,24790489069,56496068123,2.48E+11,49363640310,73821447555,71073178888,1.99E+11,59269976049,64553908799,78078473727,97544719199,2.97E+11,25546403471,54522715734,3.15E+11,3.19E+11
724, Spain ,1988,0.700099968,0.700099968,38781722, Euro ,9563,19654908900,4623287454,31726209659,65086238195,2.89E+11,57684639089,95351237706,90727950253,2.32E+11,73015352537,74474901545,90063934720,1.16E+11,3.52E+11,30254254116,64546676235,3.71E+11,3.76E+11
724, Spain ,1989,0.711464106,0.711464106,38847318, Euro ,10561,20056482564,4865337932,38634467896,68863006605,3.22E+11,65680716195,1.11E+11,1.06E+11,2.57E+11,86198355787,80350495101,97186554390,1.29E+11,3.89E+11,33064744338,70584861044,4.1E+11,4.15E+11
724, Spain ,1990,0.612635178,0.612635178,38889889, Euro ,13641,25648103035,5810993279,53484351624,84367911257,4.16E+11,87179715676,1.44E+11,1.38E+11,3.29E+11,1.07E+11,99269124727,1.2E+11,1.71E+11,5.05E+11,42990019350,91764978333,5.3E+11,5.37E+11
724, Spain ,1991,0.624521194,0.624521194,38997063, Euro ,14637,25781147182,5762965671,57980062151,90962456797,4.51E+11,97658631630,1.5E+11,1.44E+11,3.53E+11,1.14E+11,1.04E+11,1.25E+11,1.88E+11,5.43E+11,46828925653,99797788592,5.71E+11,5.77E+11
724, Spain ,1992,0.615310683,0.615310683,39202251, Euro ,15900,24771731775,6531796391,57822569806,1.02E+11,5.03E+11,1.12E+11,1.52E+11,1.45E+11,3.91E+11,1.25E+11,1.08E+11,1.3E+11,2.12E+11,5.88E+11,51899145016,1.11E+11,6.23E+11,6.31E+11
724, Spain ,1993,0.764850508,0.764850508,39420546, Euro ,13214,22031669771,1527013302,45107507882,92991071369,4.21E+11,96332324035,1.13E+11,1.11E+11,3.25E+11,1.01E+11,86793999301,1.05E+11,1.81E+11,4.92E+11,44347460880,94638289929,5.21E+11,5.25E+11
724, Spain ,1994,0.805103524,0.805103524,39623725, Euro ,13109,22031133566,3340180261,44222477771,1.08E+11,4.21E+11,94237441281,1.15E+11,1.12E+11,3.27E+11,1.13E+11,86078141751,1.04E+11,1.79E+11,4.92E+11,45672686765,96863004190,5.19E+11,5.31E+11
724, Spain ,1995,0.749395983,0.749395983,39814573, Euro ,15310,23875228063,2185760316,52725129177,1.34E+11,4.83E+11,1.08E+11,1.38E+11,1.36E+11,3.75E+11,1.41E+11,99980519934,1.21E+11,2.08E+11,5.69E+11,51486798547,1.11E+11,6.1E+11,6.15E+11
724, Spain ,1996,0.761251447,0.761251447,39996473, Euro ,15841,28204872480,1795727292,53343740937,1.48E+11,5.01E+11,1.12E+11,1.43E+11,1.41E+11,3.89E+11,1.49E+11,1.05E+11,1.27E+11,2.18E+11,5.94E+11,53542098524,1.14E+11,6.34E+11,6.43E+11
724, Spain ,1997,0.879963629,0.879963629,40180050, Euro ,14512,25387412923,1334146051,48244039427,1.51E+11,4.56E+11,1E+11,1.33E+11,1.32E+11,3.55E+11,1.5E+11,98304063002,1.17E+11,1.99E+11,5.43E+11,49573639835,1.03E+11,5.83E+11,5.9E+11
724, Spain ,1998,0.897884027,0.897884027,40362357, Euro ,15146,25700423789,2520370040,51841884493,1.62E+11,4.74E+11,1.04E+11,1.48E+11,1.46E+11,3.7E+11,1.64E+11,1.02E+11,1.21E+11,2.08E+11,5.66E+11,52545761587,1.07E+11,6.11E+11,6.19E+11
724, Spain ,1999,0.938627276,0.938627276,40542232, Euro ,15512,24227934331,3613788015,55827271750,1.67E+11,4.85E+11,1.07E+11,1.62E+11,1.58E+11,3.78E+11,1.8E+11,1.03E+11,1.21E+11,2.12E+11,5.77E+11,53524973430,1.1E+11,6.29E+11,6.35E+11
724, Spain ,2000,1.085400833,1.085400833,40741651, Euro ,14546,22354875042,2676430597,54860838661,1.7E+11,4.56E+11,99665484564,1.59E+11,1.56E+11,3.56E+11,1.88E+11,96888630237,1.12E+11,2E+11,5.43E+11,49798192834,1.03E+11,5.93E+11,5.97E+11
724, Spain ,2001,1.11751,1.11751,40966450, Euro ,15100,23069144795,2212955589,60211541731,1.75E+11,4.76E+11,1.04E+11,1.66E+11,1.64E+11,3.72E+11,1.89E+11,99314547521,1.15E+11,2.12E+11,5.72E+11,53328381849,1.08E+11,6.19E+11,6.27E+11
724, Spain ,2002,1.062551667,1.062551667,41477655, Euro ,16815,24612450218,2010255188,70037064864,1.87E+11,5.31E+11,1.17E+11,1.88E+11,1.86E+11,4.14E+11,2.01E+11,1.08E+11,1.26E+11,2.41E+11,6.43E+11,60056373729,1.21E+11,6.97E+11,7.05E+11
724, Spain ,2003,0.886034167,0.886034167,42230270, Euro ,21265,31067650702,1554116141,91362165304,2.32E+11,6.76E+11,1.52E+11,2.49E+11,2.47E+11,5.24E+11,2.52E+11,1.33E+11,1.57E+11,3.14E+11,8.22E+11,75857119882,1.52E+11,8.98E+11,9.05E+11
724, Spain ,2004,0.805365,0.805365,42959666, Euro ,24609,33383621091,2511904540,1.09E+11,2.71E+11,8.05E+11,1.83E+11,3.02E+11,2.99E+11,6.22E+11,3.11E+11,1.51E+11,1.79E+11,3.75E+11,9.63E+11,87257330527,1.79E+11,1.06E+12,1.07E+12
724, Spain ,2005,0.80412,0.80412,43685374, Euro ,26035,31934288415,2647614784,1.23E+11,2.88E+11,8.7E+11,2E+11,3.39E+11,3.36E+11,6.7E+11,3.43E+11,1.58E+11,1.9E+11,4.11E+11,1.04E+12,89520220863,1.89E+11,1.14E+12,1.15E+12
724, Spain ,2006,0.797140833,0.797140833,44422831, Euro ,27823,30369790365,4575101221,1.37E+11,3.18E+11,9.46E+11,2.19E+11,3.85E+11,3.8E+11,7.27E+11,3.9E+11,1.68E+11,2.03E+11,4.58E+11,1.13E+12,95060994032,2.03E+11,1.24E+12,1.26E+12
724, Spain ,2007,0.7306375,0.7306375,45245782, Euro ,31736,36918444509,8069665190,1.55E+11,3.83E+11,1.11E+12,2.61E+11,4.48E+11,4.4E+11,8.48E+11,4.68E+11,1.9E+11,2.32E+11,5.57E+11,1.33E+12,1.1E+11,2.35E+11,1.44E+12,1.47E+12
724, Spain ,2008,0.682674711,0.682674711,45966538, Euro ,34376,38494175289,6456955161,1.69E+11,4.16E+11,1.24E+12,3.06E+11,4.62E+11,4.56E+11,9.34E+11,4.93E+11,2.06E+11,2.58E+11,6.47E+11,1.5E+12,1.22E+11,2.64E+11,1.58E+12,1.63E+12
724, Spain ,2009,0.71984336,0.71984336,46367772, Euro ,31424,33653154774,-80573085,1.49E+11,3.43E+11,1.15E+12,3.07E+11,3.46E+11,3.46E+11,8.46E+11,3.56E+11,1.72E+11,2.2E+11,6.28E+11,1.39E+12,1.15E+11,2.45E+11,1.46E+12,1.49E+12
724, Spain ,2010,0.755044952,0.755044952,46572772, Euro ,30061,34539665395,4585157468,1.16E+11,3.69E+11,1.12E+12,2.93E+11,3.17E+11,3.12E+11,8.25E+11,3.83E+11,1.62E+11,2.13E+11,5.98E+11,1.31E+12,1.1E+11,2.34E+11,1.4E+12,1.42E+12
724, Spain ,2011,0.719355254,0.719355254,46729232, Euro ,31087,35095316081,4934974732,1.02E+11,4.37E+11,1.17E+12,3.06E+11,3.04E+11,2.99E+11,8.65E+11,4.33E+11,1.7E+11,2.24E+11,6.37E+11,1.36E+12,1.15E+11,2.49E+11,1.45E+12,1.48E+12
724, Spain ,2012,0.778293601,0.778293601,46756082, Euro ,28108,31905697226,-4707734964,80564712194,4.17E+11,1.05E+12,2.65E+11,2.44E+11,2.49E+11,7.89E+11,3.89E+11,1.47E+11,1.98E+11,5.79E+11,1.22E+12,1.03E+11,2.26E+11,1.31E+12,1.32E+12
724, Spain ,2013,0.753159182,0.753159182,46603459, Euro ,28885,35526354382,-4832975668,71383316165,4.47E+11,1.07E+12,2.7E+11,2.33E+11,2.38E+11,7.99E+11,3.93E+11,1.52E+11,2.03E+11,5.95E+11,1.24E+12,1.04E+11,2.29E+11,1.35E+12,1.36E+12
724, Spain ,2014,0.753730737,0.753730737,46464551, Euro ,29377,34732562605,-570495509,70653878641,4.59E+11,1.08E+12,2.7E+11,2.45E+11,2.46E+11,8.13E+11,4.16E+11,1.55E+11,2.04E+11,6.03E+11,1.25E+12,1.06E+11,2.29E+11,1.36E+12,1.37E+12
724, Spain ,2015,0.901658962,0.901658962,46431342, Euro ,25746,32690852367,9475866557,62575765783,4.02E+11,9.32E+11,2.33E+11,2.27E+11,2.18E+11,6.99E+11,3.66E+11,1.35E+11,1.77E+11,5.19E+11,1.09E+12,92255501846,2.02E+11,1.2E+12,1.2E+12
724, Spain ,2016,0.904035128,0.904035128,46473315, Euro ,26591,34815018827,7489753208,65663377633,4.17E+11,9.53E+11,2.35E+11,2.31E+11,2.24E+11,7.17E+11,3.68E+11,1.39E+11,1.81E+11,5.31E+11,1.12E+12,92454371977,2.13E+11,1.24E+12,1.23E+12
724, Spain ,2017,0.885205508,0.885205508,46584170, Euro ,28201,36600540436,7269498371,70109143493,4.61E+11,1.01E+12,2.45E+11,2.55E+11,2.48E+11,7.66E+11,4.14E+11,1.49E+11,1.93E+11,5.62E+11,1.19E+12,99052704915,2.29E+11,1.31E+12,1.31E+12
724, Spain ,2018,0.846772667,0.846772667,46792043, Euro ,30427,39185251590,11767030736,76123146747,5E+11,1.09E+12,2.66E+11,2.91E+11,2.79E+11,8.26E+11,4.61E+11,1.57E+11,2.06E+11,6.12E+11,1.29E+12,1.06E+11,2.47E+11,1.42E+12,1.42E+12
724, Spain ,2019,0.893276257,0.893276257,47131372, Euro ,29636,34424960651,8265080306,79282304259,4.87E+11,1.06E+12,2.63E+11,2.9E+11,2.82E+11,8E+11,4.46E+11,1.52E+11,2E+11,6.03E+11,1.26E+12,1.05E+11,2.43E+11,1.4E+12,1.39E+12
724, Spain ,2020,0.875506397,0.875506397,47363807, Euro ,27027,36663352901,-2347213004,70679095222,3.93E+11,9.98E+11,2.81E+11,2.6E+11,2.63E+11,7.17E+11,3.75E+11,1.41E+11,1.86E+11,5.93E+11,1.17E+12,89407684820,1.89E+11,1.28E+12,1.28E+12
724, Spain ,2021,0.845494139,0.845494139,47486935, Euro ,30216,37275243612,12098250632,71987488973,4.99E+11,1.11E+12,3.06E+11,2.97E+11,2.85E+11,8.03E+11,4.77E+11,1.65E+11,2.19E+11,6.27E+11,1.29E+12,1.02E+11,2.33E+11,1.43E+12,1.43E+12
752, Sweden ,1970,5.173210004,5.173210004,8027702, Swedish Krona ,4673,2573539478,1936306470,2295474518,8362506638,26444285055,7708785835,12777510472,10841204002,18735499220,8511436026,8507974964,9527893875,11049009079,32824130573,3658000540,3720213082,37515391767,38092378396
752, Sweden ,1971,5.125905248,5.125905248,8073819, Swedish Krona ,5077,2991573357,1111691248,2483572172,9215361135,29188050457,8816274554,12646331696,11534640448,20371775903,8730018180,9003964953,10202800425,12330300033,36156159356,4000522659,4147390710,40990808424,41566370370
752, Sweden ,1972,4.762416666,4.762416666,8117716, Swedish Krona ,5952,3064903141,623468337,2898569752,10790804041,34625703414,10492421497,14364629935,13741161598,24133281917,10057985339,10246855804,11652255162,14665890541,41726781727,4858016850,4587146281,48314126242,48953974498
752, Sweden ,1973,4.367249999,4.367249999,8156939, Swedish Krona ,7199,3538349096,390051176,3546373447,14835579144,41747767369,12710662777,16831771256,16441720079,29037104592,13262424412,12789894159,14477878839,17626961709,50788283417,6089383499,5509336826,58722308102,59405646817
752, Sweden ,1974,4.439424999,4.439424999,8193154, Swedish Krona ,7960,4929932662,2614958019,3635135216,19375028302,47030809856,14452295740,20552517955,17937559936,32578514117,19719086147,16016183530,17847391266,19079068913,58845840487,6806225843,6548086587,65214977180,66012967235
752, Sweden ,1975,4.152191666,4.152191666,8224408, Swedish Krona ,9955,5890256146,4300494399,4576326752,21260120223,58325526252,18609648885,26241183879,21940689481,39715877368,21285632292,19484368069,21822169958,23944166415,72554858438,7676478566,8645460601,81875796537,82885563989
752, Sweden ,1976,4.355891666,4.355891666,8246995, Swedish Krona ,10690,6382790126,3528756493,5444347458,22510383298,64754994534,20966165830,27480491295,23951734801,43788828704,23742228902,19588789729,22090418045,26908838022,78181496161,8060774774,9294327735,88156462436,89362242654
752, Sweden ,1977,4.481641666,4.481641666,8265242, Swedish Krona ,11239,6119454450,280283899,5621960836,23577138219,71157009817,24493373899,25517967194,25237683295,46663635918,24866161624,18920688798,21451074821,29732527855,81142033418,8675789105,9541226352,92893861459,94467862579
752, Sweden ,1978,4.518474999,4.518474999,8281299, Swedish Krona ,12383,6114465501,-1100911480,5806744212,26862097284,78818385867,27510018984,24600443739,25701355220,51308366883,25733585120,19893727769,23045930569,33841792872,88608906768,9456562835,10343410779,1.03E+11,1.04E+11
752, Sweden ,1979,4.287083332,4.287083332,8296033, Swedish Krona ,14612,6441859767,1512725669,6737901138,34178742898,92704555566,32922975379,32487962608,30975236940,59781580187,35107429302,24034816939,27858175052,39898552108,1.05E+11,11210172122,12463002552,1.21E+11,1.23E+11
752, Sweden ,1980,4.229574999,4.229574999,8311763, Swedish Krona ,16856,6829846026,2943969076,7993456082,38589549314,1.08E+11,38663247499,39343124791,36399155716,69250538427,40810787618,29652963721,34257758294,52943859620,1.3E+11,13537386713,14477816003,1.4E+11,1.42E+11
752, Sweden ,1981,5.063441666,5.063441666,8326687, Swedish Krona ,15289,6317606504,-98115083,7039279674,36094224061,1E+11,35686302111,31168220041,31266335124,64506335921,36195456194,25741604744,29950337737,49657590746,1.18E+11,12298706261,12794557450,1.27E+11,1.3E+11
752, Sweden ,1982,6.282608332,6.282608332,8340723, Swedish Krona ,13395,5743314097,-393991774,6221334346,34439768255,89114348115,31297218225,26984310661,27378302434,57817129890,34939614470,22668304384,26050787721,44312875684,1.04E+11,10423472963,11323757928,1.12E+11,1.14E+11
752, Sweden ,1983,7.667108332,7.667108332,8355107, Swedish Krona ,12245,5203599619,-941394159,5410917807,34711138863,79465880302,28084838334,24596089142,25537483300,51381041968,32803747788,21234410673,24509306750,40464585937,95464483124,9152498934,10723574078,1.02E+11,1.05E+11
752, Sweden ,1984,8.271799999,8.271799999,8371290, Swedish Krona ,12714,5401226336,-315220025,5609898692,36779614959,80254020775,28217855487,26667550837,26982770862,52036165288,33291121040,23092218987,26750299937,40728093646,99021542839,9092422005,11439602223,1.06E+11,1.09E+11
752, Sweden ,1985,8.603925,8.603925,8389913, Swedish Krona ,13254,5595382456,1016392635,5753437414,37268649833,83981131754,29138670782,30571427925,29555035290,54842460972,35757440356,24218262712,28099524462,41774564750,1.03E+11,9500128177,12064783769,1.11E+11,1.14E+11
752, Sweden ,1986,7.123583333,7.123583333,8411791, Swedish Krona ,17528,7111604038,340227648,7285944106,45859833979,1.11E+11,37971750781,37611558181,37271330534,72869379596,41777024438,31527349017,36778663875,55887477323,1.35E+11,12628125002,15610607049,1.47E+11,1.5E+11
752, Sweden ,1987,6.340441667,6.340441667,8437994, Swedish Krona ,21335,8201434022,691431328,8883439035,55059089785,1.35E+11,44836669422,47952547312,47261115984,90545213911,52324515458,37973194402,44103303950,67531041292,1.63E+11,15477606996,19228092476,1.8E+11,1.83E+11
752, Sweden ,1988,6.12715,6.12715,8468137, Swedish Krona ,24028,8863266608,1097846797,10407442775,61701945766,1.52E+11,49362313147,56836921407,55739074611,1.02E+11,59069102927,42336456428,49076890887,76003542430,1.85E+11,18124024288,22056474476,2.03E+11,2.07E+11
752, Sweden ,1989,6.446875833,6.446875833,8504982, Swedish Krona ,25145,9168250410,1598141684,11819316979,64474392364,1.57E+11,52562104771,65933102326,64334960642,1.05E+11,64198488182,43269089123,50222974410,80656081247,1.94E+11,19179947358,23167718094,2.14E+11,2.18E+11
752, Sweden ,1990,5.91879,5.91879,8548406, Swedish Krona ,29880,10057896800,1684351531,14408811936,73113283458,1.91E+11,65886327442,77692749869,76008398338,1.25E+11,73057943938,48125989096,56647367114,99880420153,2.31E+11,23956476756,26288162435,2.55E+11,2.62E+11
752, Sweden ,1991,6.047466667,6.047466667,8594171, Swedish Krona ,30919,8859622046,-2544754332,14760400664,71559699268,2.06E+11,71263258444,68914981590,71459735922,1.35E+11,68543732417,45777541285,54947877569,1.06E+11,2.37E+11,25608816818,26555034326,2.66E+11,2.74E+11
752, Sweden ,1992,5.823833333,5.823833333,8640272, Swedish Krona ,31488,8726807258,520278797,14404467161,73802501617,2.18E+11,76914884641,65699364336,65179085539,1.41E+11,70552441405,45117716624,55166250236,1.15E+11,2.48E+11,27360933624,27324248071,2.72E+11,2.84E+11
752, Sweden ,1993,7.783426667,7.783426667,8683405, Swedish Krona ,23331,6157827658,-645602537,9389309250,64759394748,1.67E+11,58299001125,40639940934,41285543471,1.08E+11,59040448337,34553932544,41960053584,88568830866,1.85E+11,18691124903,20037318610,2.03E+11,2.13E+11
752, Sweden ,1994,7.71597,7.71597,8723460, Swedish Krona ,25388,6642845942,2243528681,9251850383,76951698879,1.75E+11,60443599444,46763660305,44520131623,1.14E+11,69267635825,40606560160,48247984375,92924933612,1.99E+11,19806194166,22415069006,2.21E+11,2.29E+11
752, Sweden ,1995,7.133268333,7.133268333,8758496, Swedish Krona ,29666,7722827381,3006616182,10356823345,99235156582,1.96E+11,68114218798,55724246085,52717629904,1.28E+11,84138710610,52817303709,61604439854,1.05E+11,2.35E+11,23884983999,26609962100,2.6E+11,2.67E+11
752, Sweden ,1996,6.705955833,6.705955833,8785494, Swedish Krona ,32325,7450988530,1037734243,11156500559,1.05E+11,2.16E+11,75374788108,60122972775,59085238532,1.4E+11,89010577289,56113700918,65342661194,1.18E+11,2.58E+11,26702531966,29119935301,2.84E+11,2.92E+11
752, Sweden ,1997,7.634894167,7.634894167,8807869, Swedish Krona ,29650,6623405498,1208268222,9726264488,1.05E+11,1.96E+11,67872453591,54899778681,53691510459,1.29E+11,88157738052,52411597498,60832015462,1.08E+11,2.37E+11,25534604114,26451578187,2.61E+11,2.68E+11
752, Sweden ,1998,7.949868167,7.949868167,8828633, Swedish Krona ,30019,6259349081,1911100874,9936391188,1.08E+11,1.97E+11,68714221236,58477950861,56566849987,1.28E+11,92940409138,53787432827,61545171535,1.08E+11,2.39E+11,26973906423,26961704962,2.65E+11,2.71E+11
752, Sweden ,1999,8.262428333,8.262428333,8848876, Swedish Krona ,30923,5838235208,624271678,10197607362,1.1E+11,2E+11,69601813995,59678823235,59054551557,1.3E+11,95340978248,53949877931,61128518109,1.1E+11,2.42E+11,27943237833,27130643796,2.74E+11,2.74E+11
752, Sweden ,2000,9.162244167,9.162244167,8871043, Swedish Krona ,29646,5106500018,1623947117,9728730034,1.14E+11,1.89E+11,64478198709,60215378456,58591431339,1.25E+11,1E+11,52984071497,59588676100,1.06E+11,2.34E+11,27120757260,26089350562,2.63E+11,2.63E+11
752, Sweden ,2001,10.32913583,10.32913583,8896748, Swedish Krona ,27266,4714431177,617863886,9642432979,1.04E+11,1.74E+11,59961647324,55656737338,55038873452,1.14E+11,91304249960,46582115655,53415213906,97577766065,2.15E+11,25929274658,24075102120,2.43E+11,2.42E+11
752, Sweden ,2002,9.737123333,9.737123333,8926012, Swedish Krona ,29981,5069258991,148709218,10963402264,1.1E+11,1.94E+11,67917184302,59078639585,58929930366,1.26E+11,95989541059,49824469034,57389434320,1.08E+11,2.37E+11,28103988276,26932492382,2.68E+11,2.67E+11
752, Sweden ,2003,8.086304167,8.086304167,8961506, Swedish Krona ,37937,6214087297,885695103,13897449030,1.35E+11,2.43E+11,85967085293,73372951075,72487255972,1.57E+11,1.17E+11,60450483920,70355256032,1.37E+11,2.97E+11,35279405043,34021104615,3.4E+11,3.34E+11
752, Sweden ,2004,7.348886667,7.348886667,9004263, Swedish Krona ,43012,7039025412,-229830732,16929094929,1.64E+11,2.75E+11,96361807185,84161591824,84391422556,1.78E+11,1.38E+11,66973410031,79616957852,1.56E+11,3.42E+11,42620197345,39929585706,3.87E+11,3.85E+11
752, Sweden ,2005,7.473088333,7.473088333,9051738, Swedish Krona ,43921,4917511792,-625444233,17102166373,1.77E+11,2.8E+11,97649320796,87382347280,88007791513,1.83E+11,1.52E+11,67287977550,80562141533,1.6E+11,3.47E+11,43479882146,41362952800,3.98E+11,3.92E+11
752, Sweden ,2006,7.378249167,7.378249167,9104719, Swedish Krona ,47675,5763426938,23718364,19817574156,2.01E+11,2.96E+11,1.04E+11,98393532612,98369814248,1.92E+11,1.72E+11,72565996066,87032300685,1.71E+11,3.75E+11,46426190315,44643518070,4.34E+11,4.23E+11
752, Sweden ,2007,6.75877,6.75877,9164272, Swedish Krona ,55211,7754073596,3418965285,24477234763,2.34E+11,3.39E+11,1.19E+11,1.22E+11,1.19E+11,2.21E+11,2.04E+11,84406186333,1.01E+11,1.98E+11,4.36E+11,53130821141,51879262055,5.06E+11,4.91E+11
752, Sweden ,2008,6.591099167,6.591099167,9229271, Swedish Krona ,58028,8114883216,81018353,25114779161,2.54E+11,3.61E+11,1.28E+11,1.27E+11,1.27E+11,2.34E+11,2.25E+11,81746608020,1.02E+11,2.11E+11,4.58E+11,57752127585,54819081137,5.36E+11,5.18E+11
