, CountryID , Country , Year , AMA exchange rate , IMF based exchange rate , Population , Currency , Per capita GNI ," Agriculture, hunting, forestry, fishing (ISIC A-B) ", Changes in inventories , Construction (ISIC F) , Exports of goods and services , Final consumption expenditure , General government final consumption expenditure , Gross capital formation , Gross fixed capital formation (including Acquisitions less disposals of valuables) , Household consumption expenditure (including Non-profit institutions serving households) , Imports of goods and services , Manufacturing (ISIC D) ," Mining, Manufacturing, Utilities (ISIC C-E) ", Other Activities (ISIC J-P) , Total Value Added ," Transport, storage and communication (ISIC I) "," Wholesale, retail trade, restaurants and hotels (ISIC G-H) ", Gross National Income(GNI) in USD , Gross Domestic Product (GDP) 
7557,616, Poland ,1997,3.279291667,3.279291667,38396130, Zloty ,4083,7174415207.0,2417900207.0,12495381370.0,37183639760.0,128000000000.0,28825737265.0,37714547095.0,35296646888.0,98999428230.0,43365157618.0,28119792130.0,37561465255.0,43706694789.0,141000000000.0,10401026644.0,29224298947.0,157000000000.0,159000000000.0
7558,616, Poland ,1998,3.4754,3.4754,38379990, Zloty ,4496,6771882373.0,2093571963.0,14831961789.0,45328595270.0,139000000000.0,30921620533.0,43913794096.0,41820222133.0,108000000000.0,53786614490.0,30280543247.0,39632272544.0,49692121770.0,155000000000.0,11421706854.0,32607757380.0,173000000000.0,175000000000.0
7559,616, Poland ,1999,3.967108333,3.967108333,38354956, Zloty ,4372,5530728721.0,1982804436.0,13773004266.0,40963590188.0,137000000000.0,30396195382.0,43216364564.0,41233560129.0,106000000000.0,51042720033.0,28562870101.0,37597914518.0,49149905578.0,150000000000.0,12217967327.0,31290549582.0,168000000000.0,170000000000.0
7560,616, Poland ,2000,4.346075,4.346075,38504431, Zloty ,4454,5384858752.0,1510328285.0,12539820413.0,46823858309.0,141000000000.0,31121644242.0,42338891989.0,40828563704.0,110000000000.0,58004291228.0,27646094465.0,37047911046.0,52314099504.0,153000000000.0,13356189205.0,32212743683.0,172000000000.0,172000000000.0
7561,616, Poland ,2001,4.0939,4.0939,38662862, Zloty ,4922,6210947996.0,111629498.0,13664720682.0,51902098244.0,159000000000.0,35615672098.0,39167297687.0,39055668189.0,123000000000.0,59122352769.0,27763501795.0,38617943770.0,59488507291.0,170000000000.0,15416839688.0,36321600430.0,190000000000.0,191000000000.0
7562,616, Poland ,2002,4.080033333,4.080033333,38647476, Zloty ,5134,5426181159.0,-43136902.0,13027589644.0,57159336934.0,170000000000.0,37100677282.0,36647249614.0,36690386516.0,132000000000.0,64248494702.0,28483590820.0,40004575126.0,62404882313.0,176000000000.0,17221182833.0,37543075628.0,198000000000.0,199000000000.0
7563,616, Poland ,2003,3.889075,3.889075,38621531, Zloty ,5586,5684899366.0,1378734018.0,13108515521.0,72646837616.0,183000000000.0,41215713248.0,40961925394.0,39583191376.0,142000000000.0,78626922854.0,33800582401.0,46701593567.0,68427325264.0,192000000000.0,19291219634.0,38718204200.0,216000000000.0,218000000000.0
7564,616, Poland ,2004,3.657641667,3.657641667,38596042, Zloty ,6399,8399674654.0,4771653866.0,16196228444.0,87337150304.0,211000000000.0,46734211707.0,51608117252.0,46836463386.0,164000000000.0,94925919935.0,41912252203.0,57186575138.0,76309552831.0,226000000000.0,23420555595.0,44129527906.0,247000000000.0,255000000000.0
7565,616, Poland ,2005,3.235483333,3.235483333,38575911, Zloty ,7796,8936222821.0,2957827012.0,20388607575.0,106000000000.0,249000000000.0,56127935548.0,60886420885.0,57928593873.0,193000000000.0,110000000000.0,49011533568.0,67283301310.0,91783195710.0,269000000000.0,27353872940.0,53291265087.0,301000000000.0,306000000000.0
7566,616, Poland ,2006,3.103158333,3.103158333,38547179, Zloty ,8750,9277322298.0,4329137787.0,23106136490.0,130000000000.0,278000000000.0,63880079167.0,74709368681.0,70380230894.0,214000000000.0,138000000000.0,56183726794.0,76018679893.0,103000000000.0,302000000000.0,31172112283.0,59773295487.0,337000000000.0,345000000000.0
7567,616, Poland ,2007,2.76795,2.76795,38521874, Zloty ,10760,13065987464.0,11642190068.0,29235354685.0,165000000000.0,337000000000.0,78055239437.0,108000000000.0,96452248054.0,259000000000.0,182000000000.0,70022579888.0,93752054770.0,127000000000.0,374000000000.0,37999602594.0,73067071298.0,415000000000.0,429000000000.0
7568,616, Poland ,2008,2.409241667,2.409241667,38522882, Zloty ,13605,13834228613.0,8146131736.0,38174252618.0,202000000000.0,430000000000.0,99655424079.0,132000000000.0,123000000000.0,331000000000.0,230000000000.0,85893832430.0,115000000000.0,162000000000.0,466000000000.0,47153011494.0,89946144880.0,524000000000.0,534000000000.0
7569,616, Poland ,2009,3.120141667,3.120141667,38555285, Zloty ,11060,11252373690.0,-3946295174.0,33333101862.0,163000000000.0,354000000000.0,82461640364.0,90409035915.0,94355331088.0,271000000000.0,168000000000.0,71806354946.0,96423826910.0,134000000000.0,390000000000.0,38203073044.0,77558016864.0,426000000000.0,440000000000.0
7570,616, Poland ,2010,3.0153,3.0153,38597353, Zloty ,11877,13712400093.0,5899910457.0,35482704872.0,191000000000.0,387000000000.0,91622060823.0,99787749146.0,93887838689.0,296000000000.0,202000000000.0,73602958246.0,103000000000.0,144000000000.0,422000000000.0,39347991908.0,86289589759.0,458000000000.0,476000000000.0
7571,616, Poland ,2011,2.962847778,2.962847778,38620847, Zloty ,13081,16298171091.0,10214497089.0,40390195169.0,223000000000.0,418000000000.0,95464573685.0,118000000000.0,108000000000.0,322000000000.0,234000000000.0,82945199495.0,116000000000.0,157000000000.0,464000000000.0,43886156074.0,91052602170.0,505000000000.0,524000000000.0
7572,616, Poland ,2012,3.256541667,3.256541667,38625874, Zloty ,12334,14528602684.0,6803536471.0,35082615761.0,219000000000.0,395000000000.0,89754724465.0,104000000000.0,97039446243.0,305000000000.0,223000000000.0,80112593882.0,112000000000.0,148000000000.0,441000000000.0,43372084394.0,88671366608.0,476000000000.0,495000000000.0
7573,616, Poland ,2013,3.160616667,3.160616667,38607353, Zloty ,12896,16105401372.0,1640502645.0,34047469639.0,237000000000.0,410000000000.0,95015635134.0,99546080143.0,97905577498.0,315000000000.0,231000000000.0,81470493627.0,114000000000.0,159000000000.0,462000000000.0,46062213598.0,93585218075.0,498000000000.0,516000000000.0
7574,616, Poland ,2014,3.154541667,3.154541667,38581872, Zloty ,13438,15450422011.0,4513175448.0,37548719439.0,251000000000.0,424000000000.0,98901847865.0,113000000000.0,109000000000.0,325000000000.0,248000000000.0,89707802243.0,121000000000.0,167000000000.0,481000000000.0,49184958195.0,91099763568.0,518000000000.0,539000000000.0
7575,616, Poland ,2015,3.7695,3.7695,38553146, Zloty ,11915,11346332405.0,2645974267.0,33917760976.0,226000000000.0,367000000000.0,85974532431.0,100000000000.0,97468895079.0,281000000000.0,216000000000.0,83505239422.0,110000000000.0,144000000000.0,424000000000.0,44469027723.0,79810584958.0,459000000000.0,477000000000.0
7576,616, Poland ,2016,3.942783333,3.942783333,38532113, Zloty ,11705,11991782455.0,8204356483.0,29283120638.0,236000000000.0,361000000000.0,84373644676.0,95050112653.0,86845756171.0,277000000000.0,222000000000.0,84933147903.0,110000000000.0,144000000000.0,418000000000.0,44084086115.0,78163311028.0,451000000000.0,470000000000.0
7577,616, Poland ,2017,3.779333333,3.779333333,38532812, Zloty ,13038,15122772976.0,12761774563.0,32611042512.0,273000000000.0,405000000000.0,92829864174.0,105000000000.0,92277650379.0,312000000000.0,258000000000.0,88545775269.0,117000000000.0,160000000000.0,462000000000.0,50786734874.0,87674722173.0,502000000000.0,525000000000.0
7578,616, Poland ,2018,3.611716667,3.611716667,38521457, Zloty ,14641,13736127326.0,15871676903.0,39322575137.0,311000000000.0,450000000000.0,104000000000.0,126000000000.0,110000000000.0,347000000000.0,299000000000.0,98257707554.0,128000000000.0,177000000000.0,514000000000.0,58070446648.0,98145018758.0,564000000000.0,589000000000.0
7579,616, Poland ,2019,3.839375,3.839375,38493601, Zloty ,14838,13837408432.0,9312192740.0,39054273156.0,317000000000.0,452000000000.0,107000000000.0,122000000000.0,113000000000.0,344000000000.0,295000000000.0,98646524499.0,128000000000.0,185000000000.0,525000000000.0,59393781540.0,99494318737.0,571000000000.0,596000000000.0
7580,616, Poland ,2020,3.899741667,3.899741667,38428366, Zloty ,15010,15398712308.0,2526321188.0,39426457735.0,318000000000.0,453000000000.0,114000000000.0,112000000000.0,110000000000.0,339000000000.0,284000000000.0,98741925213.0,131000000000.0,193000000000.0,528000000000.0,55531641324.0,94238792187.0,577000000000.0,599000000000.0
7581,616, Poland ,2021,3.861916667,3.861916667,38307726, Zloty ,16908,15110631595.0,30115875105.0,40852771724.0,393000000000.0,510000000000.0,128000000000.0,146000000000.0,116000000000.0,383000000000.0,371000000000.0,114000000000.0,148000000000.0,217000000000.0,591000000000.0,63242363896.0,107000000000.0,648000000000.0,679000000000.0
7582,620, Portugal ,1970,0.143404396,0.143404396,8683631, Euro ,942,2055784886.0,259634998.0,306510995.0,1549455992.0,6306931503.0,975673720.0,2275525089.0,2015890091.0,5331257784.0,1954286679.0,1410839342.0,1584896322.0,1525846346.0,6983004336.0,547694460.0,962271341.0,8180187194.0,8107986478.0
7583,620, Portugal ,1971,0.141459933,0.141459933,8700519, Euro ,1064,2239126015.0,-32969053.0,426632296.0,1808651359.0,7350139209.0,1083311696.0,2403201336.0,2436170389.0,6266827512.0,2303250066.0,1592358318.0,1783770787.0,1718139044.0,7936761231.0,615123775.0,1153969308.0,9259165279.0,9204213323.0
7584,620, Portugal ,1972,0.134941873,0.134941873,8833266, Euro ,1280,2569008820.0,-28661971.0,537515755.0,2397433738.0,8497893730.0,1307771232.0,3228913227.0,3257575198.0,7190122498.0,2797074699.0,2001846322.0,2226380288.0,2152905645.0,9599334293.0,734692846.0,1378830939.0,11307331530.0,11235629546.0
7585,620, Portugal ,1973,0.122281136,0.122281136,8957960, Euro ,1704,3531663917.0,387902023.0,719538475.0,3160512842.0,11443910714.0,1681808062.0,4718735202.0,4330833178.0,9762102652.0,3968939255.0,2743419987.0,3017021322.0,2795170709.0,12920642941.0,968424821.0,1888823705.0,15264860666.0,15092894648.0
7586,620, Portugal ,1974,0.126735401,0.126735401,9079603, Euro ,1954,3919413258.0,318895902.0,919617313.0,3685469855.0,14838142973.0,2148787930.0,5191204626.0,4872308724.0,12689355043.0,5758322412.0,3386933584.0,3688273847.0,3227740448.0,14928612999.0,1170293050.0,2003275075.0,17745586332.0,17507496582.0
7587,620, Portugal ,1975,0.12745658,0.12745658,9202709, Euro ,2109,4352041107.0,-1604927738.0,962543200.0,3093363255.0,17411408703.0,2521333154.0,3764554183.0,5369481920.0,14890075549.0,4945033844.0,3432462477.0,3765062254.0,3692263101.0,16416859529.0,1390122083.0,2254827784.0,19410092496.0,19354199736.0
7588,620, Portugal ,1976,0.150782032,0.150782032,9330201, Euro ,2169,4234132613.0,-416563560.0,871087744.0,2777650590.0,17644527437.0,2430458028.0,5038671320.0,5455234880.0,15214069409.0,4891682320.0,3607451968.0,4018279686.0,3826135180.0,16783719492.0,1395240005.0,2438844265.0,20238479746.0,20335257192.0
7589,620, Portugal ,1977,0.190924622,0.190924622,9458997, Euro ,2250,4085534936.0,377076562.0,1362155545.0,3094331652.0,18005583932.0,2618402465.0,6456910006.0,6079833444.0,15387181467.0,5593575573.0,3415288302.0,3789853565.0,5654114570.0,20505486862.0,1376110198.0,4237718038.0,21282868415.0,21436760563.0
7590,620, Portugal ,1978,0.219158495,0.219158495,9578255, Euro ,2417,4487130373.0,407526070.0,1502710737.0,3702702928.0,18785472613.0,2847743597.0,7428037422.0,7020511353.0,15937729016.0,5959678186.0,3836890535.0,4279952704.0,6616849746.0,23035890409.0,1489561723.0,4659685126.0,23150952497.0,23492061338.0
7591,620, Portugal ,1979,0.244029223,0.244029223,9686178, Euro ,2701,4931936822.0,572198273.0,1453444701.0,5642479961.0,21142233043.0,3208279692.0,8144718392.0,7572520119.0,17933953352.0,7862532926.0,4631280842.0,5120327886.0,6827891456.0,25442714705.0,1689687645.0,5419426195.0,26164608583.0,26619630726.0
7592,620, Portugal ,1980,0.249708868,0.249708868,9785252, Euro ,3293,5442155973.0,1131186497.0,1929933431.0,7057784179.0,26345500042.0,4161569860.0,11191837996.0,10060651499.0,22183930182.0,10783092801.0,5809544194.0,6440753238.0,8616409096.0,31108576909.0,2082305152.0,6597020023.0,32218931811.0,32895353122.0
7593,620, Portugal ,1981,0.306992024,0.306992024,9856752, Euro ,3127,4585514059.0,904529688.0,1996847887.0,6501358480.0,26460461052.0,4187406508.0,11463361985.0,10558832296.0,22273054544.0,11270840371.0,5530461703.0,5889122096.0,8966271710.0,30154277492.0,2291302902.0,6425218844.0,30822410856.0,31978106679.0
7594,620, Portugal ,1982,0.396411315,0.396411315,9904424, Euro ,2922,4298934763.0,649021837.0,2044851952.0,6314072285.0,25182205483.0,3964550554.0,10799769668.0,10150747831.0,21217654929.0,10708389834.0,5094528119.0,5599482835.0,8764407314.0,29366231275.0,2301861787.0,6356692625.0,28937147994.0,30526883139.0
7595,620, Portugal ,1983,0.552567479,0.552567479,9943821, Euro ,2607,3470771636.0,-520534796.0,1719691053.0,6688108584.0,22497711088.0,3587633683.0,7987227022.0,8507761818.0,18910077405.0,9364519803.0,4632167098.0,5230798615.0,7767471400.0,26140825300.0,2259389321.0,5692703276.0,25922525019.0,27241253912.0
7596,620, Portugal ,1984,0.730191904,0.730191904,9974819, Euro ,2381,3358989622.0,-548368172.0,1239295459.0,7358571725.0,21121179942.0,3297272109.0,5814920401.0,6363288573.0,17823907832.0,8885030309.0,4561135647.0,5267787150.0,6983081213.0,24143263674.0,2199582616.0,5094527615.0,23754515629.0,25218249195.0
7597,620, Portugal ,1985,0.849925014,0.849925014,9996896, Euro ,2575,3461293938.0,-522189949.0,1278665183.0,7929056550.0,22072712286.0,3661827512.0,5803503860.0,6325693810.0,18410884774.0,8751121425.0,4903737446.0,5711621665.0,7578007815.0,26042062126.0,2402119777.0,5610353746.0,25743605422.0,27115009111.0
7598,620, Portugal ,1986,0.746135563,0.746135563,10011030, Euro ,3753,4609036776.0,-189137614.0,1786207276.0,10071472357.0,30384282181.0,5177518792.0,8977813188.0,9166950802.0,25206763389.0,10858091878.0,6675507409.0,7704176166.0,10438572608.0,34856254597.0,2986227211.0,7332034561.0,37567838847.0,38744055266.0
7599,620, Portugal ,1987,0.702718532,0.702718532,10020203, Euro ,4713,5873591319.0,574126598.0,2374677324.0,13172173043.0,37332648305.0,6357258132.0,13191415029.0,12617288431.0,30975390173.0,15532459595.0,7903941117.0,9222704441.0,13632270922.0,43692090399.0,3623907178.0,8964939217.0,47223100152.0,48181654495.0
7600,620, Portugal ,1988,0.718039109,0.718039109,10023310, Euro ,5552,5493704411.0,1393810988.0,3248299574.0,15571656138.0,43837964119.0,7719568795.0,17168510383.0,15774699396.0,36118395324.0,20037518595.0,9599459829.0,11185900894.0,15714741274.0,49216456791.0,3899675198.0,9674135439.0,55651773831.0,56344182076.0
7601,620, Portugal ,1989,0.78539844,0.78539844,10020315, Euro ,6003,5214146856.0,654568018.0,3210505956.0,17854200098.0,47072840521.0,8733718012.0,17144208491.0,16489640473.0,38339122509.0,21452597366.0,10659818799.0,12405790166.0,18519123508.0,53636988366.0,4040481541.0,10246940340.0,60154496760.0,60594212811.0
7602,620, Portugal ,1990,0.711060095,0.711060095,10007346, Euro ,7862,6076375926.0,709681648.0,4145218950.0,22961474580.0,62256244445.0,11960445478.0,21821596663.0,21111915015.0,50295798967.0,28249167316.0,13388596374.0,15885869229.0,25679128816.0,70669328009.0,5103972823.0,13778762263.0,78673584666.0,78718277232.0
7603,620, Portugal ,1991,0.720673178,0.720673178,9986415, Euro ,8951,6267591109.0,201130144.0,4545280539.0,23690224542.0,72880522863.0,15054121669.0,22968405809.0,22767275665.0,57826401194.0,30179070867.0,14277014662.0,17092191297.0,30134345244.0,79989544091.0,6041262761.0,15908873142.0,89384574171.0,89236920972.0
7604,620, Portugal ,1992,0.673366354,0.673366354,9978744, Euro ,10851,6146604215.0,735425222.0,5502192348.0,26316912185.0,88956819220.0,18182190321.0,26841268649.0,26105843427.0,70774628899.0,34268297445.0,17002493983.0,20203922551.0,36450157619.0,94188814647.0,6802587049.0,19083350867.0,108000000000.0,108000000000.0
7605,620, Portugal ,1993,0.802067945,0.802067945,9992103, Euro ,9577,5240842725.0,-579202551.0,5008070589.0,22423337827.0,80811514499.0,16612786081.0,21041181855.0,21620384406.0,64198728417.0,29050473259.0,14499695008.0,17380730557.0,34273570987.0,85072277179.0,6035489212.0,17133573109.0,95694423569.0,95013548958.0
7606,620, Portugal ,1994,0.827968479,0.827968479,10018104, Euro ,9980,5108002404.0,173914109.0,5324868147.0,25056263999.0,83842345253.0,17487945208.0,22880180796.0,22706266688.0,66354400045.0,31945238933.0,15688325165.0,18712404593.0,35370714195.0,88382005886.0,6347348260.0,17518668287.0,99980596206.0,99692436082.0
7607,620, Portugal ,1995,0.753711198,0.753711198,10051248, Euro ,11843,5670293891.0,984609227.0,6779636571.0,31620474889.0,97073149802.0,20625962634.0,28577278759.0,27592669532.0,76447187168.0,39150650927.0,18826630205.0,22531376809.0,42030922583.0,104000000000.0,7520684338.0,19555553965.0,119000000000.0,118000000000.0
7608,620, Portugal ,1996,0.769364141,0.769364141,10087645, Euro ,12228,5629898471.0,611413991.0,7095779113.0,32557923710.0,101000000000.0,21680177326.0,29933378462.0,29321964470.0,79745181443.0,41280855602.0,20328082856.0,24102047415.0,43210498435.0,108000000000.0,7872003229.0,19810945419.0,123000000000.0,123000000000.0
7609,620, Portugal ,1997,0.874454789,0.874454789,10130549, Euro ,11536,4483209480.0,525505727.0,7270015649.0,31776482159.0,95341012540.0,20594368317.0,31039473215.0,30513967488.0,74746644224.0,41134382765.0,19342576899.0,22823058724.0,41393833572.0,103000000000.0,7626834554.0,19377308254.0,117000000000.0,117000000000.0
7610,620, Portugal ,1998,0.898357359,0.898357359,10179415, Euro ,12141,4390035838.0,1100270388.0,7858372763.0,33878156285.0,100000000000.0,22104338331.0,35099252755.0,33998982367.0,78112117984.0,45241654230.0,19829957228.0,23546768770.0,44103767408.0,108000000000.0,8046270150.0,20424191800.0,124000000000.0,124000000000.0
7611,620, Portugal ,1999,0.938627276,0.938627276,10233369, Euro ,12411,4191183339.0,1714380182.0,8114737549.0,33744296395.0,104000000000.0,22972841889.0,36988306108.0,35273925926.0,80651324492.0,46933127914.0,19916301690.0,23573130219.0,46205517479.0,111000000000.0,8500363462.0,20455032039.0,127000000000.0,127000000000.0
7612,620, Portugal ,2000,1.085400833,1.085400833,10300626, Euro ,11300,3679162460.0,794699961.0,7925916155.0,33369061353.0,97330736955.0,22320482218.0,34045819632.0,33251119671.0,75010254737.0,46434998438.0,17804964218.0,21014724054.0,43824632835.0,104000000000.0,8009757071.0,19214109073.0,116000000000.0,118000000000.0
7613,620, Portugal ,2001,1.11751,1.11751,10371819, Euro ,11513,3597245662.0,831212249.0,8256373545.0,33335748226.0,99700867106.0,23387927625.0,34210733685.0,33379521436.0,76312939482.0,45749546760.0,17833282924.0,21077915186.0,45583428336.0,107000000000.0,8326419450.0,19733212231.0,119000000000.0,121000000000.0
7614,620, Portugal ,2002,1.062551667,1.062551667,10430914, Euro ,12667,3653090124.0,-58092234.0,8921394881.0,36322216802.0,110000000000.0,26231518781.0,34753816834.0,34811909068.0,84126552905.0,47271911170.0,19043873945.0,22602680654.0,51097050340.0,117000000000.0,9253065341.0,21851970806.0,132000000000.0,134000000000.0
7615,620, Portugal ,2003,0.886034167,0.886034167,10473344, Euro ,15583,4370624910.0,-1180579756.0,10335722193.0,45116399010.0,137000000000.0,33146556989.0,38105928947.0,39286508703.0,104000000000.0,55674692755.0,22216521372.0,26970672124.0,64598706408.0,144000000000.0,11432572672.0,26455724713.0,163000000000.0,165000000000.0
7616,620, Portugal ,2004,0.805365,0.805365,10501522, Euro ,17775,4919158394.0,623795422.0,11752406673.0,52302546051.0,159000000000.0,38609365940.0,45038149162.0,44414353740.0,120000000000.0,67181135262.0,24675201927.0,30284940369.0,74798963203.0,165000000000.0,13160774307.0,30406056881.0,187000000000.0,189000000000.0
7617,620, Portugal ,2005,0.80412,0.80412,10523315, Euro ,18488,4541922847.0,283216435.0,11861754465.0,53403322887.0,168000000000.0,41377554345.0,46057446650.0,45774230214.0,127000000000.0,70707772472.0,24778595235.0,30300875491.0,79472153410.0,171000000000.0,13574696563.0,31225211411.0,195000000000.0,197000000000.0
7618,620, Portugal ,2006,0.797140833,0.797140833,10543947, Euro ,19219,4699391680.0,639008791.0,12146075819.0,63316745159.0,177000000000.0,42383222120.0,47816308494.0,47177299703.0,135000000000.0,79652536095.0,25744332923.0,31961797633.0,84011304151.0,180000000000.0,14568326592.0,32709379459.0,203000000000.0,209000000000.0
7619,620, Portugal ,2007,0.7306375,0.7306375,10565551, Euro ,22079,4799140477.0,1250669450.0,14085255684.0,74921716994.0,203000000000.0,47091482438.0,55480954646.0,54230285196.0,156000000000.0,93073801988.0,29406571658.0,36720544730.0,97927145814.0,208000000000.0,17266506304.0,37466056697.0,233000000000.0,240000000000.0
7620,620, Portugal ,2008,0.682674711,0.682674711,10580960, Euro ,23963,5152043780.0,1693814024.0,15422851948.0,82014847010.0,226000000000.0,51864997219.0,61861860861.0,60168046837.0,174000000000.0,107000000000.0,31224521209.0,38061469939.0,110000000000.0,229000000000.0,18728597661.0,40900836870.0,254000000000.0,262000000000.0
7621,620, Portugal ,2009,0.71984336,0.71984336,10591343, Euro ,22240,4753421635.0,-1058439992.0,13569542411.0,66511290754.0,210000000000.0,51919637088.0,50790471987.0,51848911979.0,158000000000.0,83338382142.0,27130071750.0,34819840538.0,105000000000.0,216000000000.0,18033830310.0,39679567244.0,236000000000.0,244000000000.0
7622,620, Portugal ,2010,0.755044952,0.755044952,10588401, Euro ,21751,4607948164.0,1142488269.0,12217737468.0,71529145195.0,206000000000.0,48987182687.0,50254723113.0,49112234844.0,157000000000.0,89714373722.0,27597196624.0,35239727025.0,102000000000.0,209000000000.0,17418713900.0,37832701119.0,230000000000.0,238000000000.0
7623,620, Portugal ,2011,0.719355254,0.719355254,10564826, Euro ,22796,4489620370.0,287896695.0,11766563124.0,84344545613.0,210000000000.0,48238142178.0,45526758630.0,45238861935.0,161000000000.0,94601110729.0,27767497213.0,35589382119.0,104000000000.0,214000000000.0,17883139013.0,40545085135.0,241000000000.0,245000000000.0
7624,620, Portugal ,2012,0.778293601,0.778293601,10522086, Euro ,20064,4160625237.0,-352143458.0,9210610221.0,81689898111.0,183000000000.0,39648047914.0,33953358928.0,34305502386.0,144000000000.0,82759856798.0,24638195618.0,32119726996.0,90400131611.0,189000000000.0,15867826714.0,37391838950.0,211000000000.0,216000000000.0
7625,620, Portugal ,2013,0.753159182,0.753159182,10464535, Euro ,21343,4743533752.0,-378193623.0,8984921333.0,89657048108.0,191000000000.0,42666341690.0,33122655345.0,33500848968.0,148000000000.0,87170208612.0,26135737935.0,33726238240.0,95476578834.0,199000000000.0,16495700112.0,39471681042.0,223000000000.0,226000000000.0
7626,620, Portugal ,2014,0.753730737,0.753730737,10408372, Euro ,21607,4766671737.0,554735239.0,8355735932.0,92334322603.0,194000000000.0,42242170113.0,35166368716.0,34611633478.0,152000000000.0,91990782149.0,27072721074.0,35122386166.0,96021218818.0,201000000000.0,16360704691.0,39890290438.0,225000000000.0,230000000000.0
7627,620, Portugal ,2015,0.901658962,0.901658962,10365435, Euro ,18713,4184483447.0,559849146.0,7088530444.0,80951568282.0,166000000000.0,35578891094.0,31601859697.0,31042010550.0,131000000000.0,79477967889.0,24194133179.0,31706687579.0,81789573594.0,174000000000.0,14427696672.0,34391181499.0,194000000000.0,199000000000.0
7628,620, Portugal ,2016,0.904035128,0.904035128,10332753, Euro ,19479,4261479317.0,573458911.0,7215904336.0,82949308806.0,171000000000.0,36281332424.0,32660285079.0,32086826168.0,135000000000.0,80582346579.0,25070734863.0,32654977763.0,84566471630.0,179000000000.0,14879400793.0,35610961349.0,201000000000.0,206000000000.0
7629,620, Portugal ,2017,0.885205508,0.885205508,10307530, Euro ,20971,4639370137.0,827650747.0,7754473889.0,94573528088.0,181000000000.0,38039772330.0,38132712330.0,37305061583.0,143000000000.0,92339158801.0,27321113317.0,34563099432.0,90728028972.0,192000000000.0,16263268660.0,37693415471.0,216000000000.0,221000000000.0
7630,620, Portugal ,2018,0.846772667,0.846772667,10289835, Euro ,22974,4934779029.0,1690848153.0,8814466137.0,105000000000.0,197000000000.0,41137807529.0,44320211856.0,42629363703.0,156000000000.0,104000000000.0,29713289029.0,37950288487.0,99517185985.0,210000000000.0,17771192416.0,40591262962.0,236000000000.0,242000000000.0
7631,620, Portugal ,2019,0.893276257,0.893276257,10289923, Euro ,22717,5012243373.0,775965995.0,9053363879.0,104000000000.0,195000000000.0,40791246506.0,44379729884.0,43603763888.0,154000000000.0,103000000000.0,28547154140.0,36142710326.0,99093200227.0,208000000000.0,18526770267.0,39874844672.0,234000000000.0,240000000000.0
7632,620, Portugal ,2020,0.875506397,0.875506397,10298192, Euro ,21894,4979014448.0,-304608854.0,9478307673.0,84848916302.0,190000000000.0,43449449520.0,43783208360.0,44087817214.0,147000000000.0,89759221943.0,27525339715.0,34954915356.0,100000000000.0,200000000000.0,15410870525.0,34670989700.0,225000000000.0,229000000000.0
7633,620, Portugal ,2021,0.845494139,0.845494139,10290103, Euro ,24353,5556320007.0,624965894.0,10572030708.0,106000000000.0,209000000000.0,47727932275.0,52353825963.0,51728860069.0,161000000000.0,113000000000.0,31522711719.0,39296756147.0,108000000000.0,220000000000.0,17304256513.0,38549494362.0,251000000000.0,254000000000.0
7822,642, Romania ,1970,0.0021897,0.0006,19922618, New Leu ,636,1936980789.0,365243256.0,1065851696.0,328595306.0,9099105318.0,2060402743.0,3550006178.0,3184762465.0,7038703032.0,345169726.0,5204775649.0,5944173886.0,2166039152.0,12107157240.0,614914493.0,379197225.0,12665832511.0,12642096835.0
7823,642, Romania ,1971,0.002115143,0.0006,20145244, New Leu ,746,2747466195.0,440231617.0,1167065550.0,360852602.0,10542042662.0,2518661851.0,4278858343.0,3838626726.0,8023381284.0,396298898.0,5961038375.0,6807881193.0,2571052152.0,14375431919.0,668631260.0,413335568.0,15037909459.0,15009728864.0
7824,642, Romania ,1972,0.001980281,0.000553,20382169, New Leu ,851,3030245363.0,517482734.0,1332746504.0,458474428.0,12126152942.0,3050598035.0,5029705475.0,4512222742.0,9075554908.0,483015900.0,6940380188.0,7926335933.0,2968464219.0,16590539028.0,771590161.0,561156343.0,17353939441.0,17321418291.0
7825,642, Romania ,1973,0.001879417,0.001879417,20628252, New Leu ,980,3067128276.0,588071299.0,1484620760.0,2517398129.0,13663583736.0,3295691748.0,5715795327.0,5127724028.0,10367891988.0,2711546668.0,8299674190.0,9478732053.0,3456028200.0,19313735290.0,913612734.0,913612734.0,20208626258.0,20170754933.0
7826,642, Romania ,1974,0.002,0.002,20889661, New Leu ,1013,2784494000.0,667572500.0,1417871500.0,3393985000.0,14033589000.0,3428354000.0,6488513500.0,5820941000.0,10605235000.0,3621889500.0,8466100000.0,9668857000.0,3616171000.0,20237722000.0,922470500.0,1827858000.0,21166704000.0,21127040500.0
7827,642, Romania ,1975,0.002,0.002,21167265, New Leu ,1077,3084495500.0,772676500.0,1403722500.0,3648643000.0,15303675500.0,3746974000.0,7510075500.0,6737399000.0,11556701500.0,4236555500.0,9671239500.0,11045079500.0,3906090500.0,21803552000.0,1071262000.0,1292902500.0,22802261000.0,22759526500.0
